Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","20","Botswana","5123","Losses","2614","Citrus, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","20","Botswana","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","20","Botswana","5123","Losses","2736","Offals, Edible","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","20","Botswana","5123","Losses","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","20","Botswana","5123","Losses","2744","Eggs","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","20","Botswana","5123","Losses","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","13","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","242","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2805","Rice and products","2017","2017","1000 tonnes","699","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2513","Barley and products","2017","2017","1000 tonnes","17","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","5478","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2516","Oats","2017","2017","1000 tonnes","19","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2518","Sorghum and products","2017","2017","1000 tonnes","44","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2520","Cereals, Other","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2532","Cassava and products","2017","2017","1000 tonnes","1812","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2531","Potatoes and products","2017","2017","1000 tonnes","388","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2533","Sweet potatoes","2017","2017","1000 tonnes","70","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2535","Yams","2017","2017","1000 tonnes","24","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2536","Sugar cane","2017","2017","1000 tonnes","83476","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2745","Honey","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2546","Beans","2017","2017","1000 tonnes","126","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2547","Peas","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2549","Pulses, Other and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2551","Nuts and products","2017","2017","1000 tonnes","9","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2555","Soyabeans","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","11","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2557","Sunflower seed","2017","2017","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2558","Rape and Mustardseed","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","340","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2561","Sesame seed","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2562","Palm kernels","2017","2017","1000 tonnes","136","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2563","Olives (including preserved)","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2570","Oilcrops, Other","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","436","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2602","Onions","2017","2017","1000 tonnes","167","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","798","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2611","Oranges, Mandarines","2017","2017","1000 tonnes","1897","S","Standardized data",""
"FBS","New Food Balances","21","Brazil","5123","Losses","2612","Lemons, Limes and products","2017","2017","1000 tonnes","133","S","Standardized data",""
